Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
French Polynesia,PYF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,7.868680878,12.21680182,19.27738675,13.95848337,12.73392514,24.84641486,,15.88953342,16.27235088,13.07757453,10.74387877,13.01125479,,,,,,,,,,,3.929969922,3.33399484,2.433859686,1.993016269,1.750507649,1.959834845,2.010496135,1.992210523,1.499938221,,,,,,,,
Romania,ROU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.204542655,2.201223579,2.0402159,1.98508713,1.906727218,4.299280843,4.445711165,3.914028622,4.205470612,4.797296115,4.547415049,4.773334664,4.247682517,2.740608015,3.114728408,2.613447685,2.369072926,3.017649962,3.004174864,2.640259267,2.498914184,2.420745188,2.287296075,2.088487134,2.007657561,1.981935276,1.822571075,1.52016256,1.441220987,1.329068947,1.241812081,1.283903017,1.224996737,1.280365547,1.349141861,1.453657819,1.41016051,1.971666647,
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.902386117,4.631472606,4.898554695,4.066510417,4.060533636,4.340721123,3.001187205,3.302079404,3.553169553,3.793354672,4.054896605,3.922355406,3.526199897,3.557301029,3.48466522,3.388153704,3.333946585,4.140667962,3.816230437,3.456959934,3.751335683,3.944126513,4.104184363,4.851342491,5.503755678,4.262469058,
Rwanda,RWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,1.884892086,1.471544715,1.628787879,1.613893376,2.152234637,1.588162762,1.747433265,1.876851852,2.039151713,2.003055768,1.895144265,1.604022627,1.588370754,1.795534665,1.675233645,1.594260662,1.753758806,3.729165984,5.509172203,4.290602124,4.536375401,3.43787696,0.607802875,0.872250096,0.854418775,0.916442049,0.852541838,0.717336431,0.704802446,0.653640482,0.609567959,0.560945027,0.546523047,0.61509161,0.562094839,0.617234522,0.707082394,0.678388521,0.667180221,0.67481394,0.722039011,0.800955354,0.927577948,0.977686253,0.97451729,
South Asia,SAS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.181691536,2.230837769,2.776495859,3.920903376,3.760566946,3.974487835,3.865881292,3.423518537,3.416102788,3.37349268,3.441789968,3.958566366,3.954092999,3.042103283,3.025849251,3.240915542,3.43865175,3.188811325,3.17139012,3.232396717,3.141106818,3.221511113,3.471049966,3.477164643,3.558312381,3.705422116,4.137164601,4.237999144,3.818157368,3.628924232,3.373676699,3.283718038,3.179622024,3.27295431,3.051730266,3.046366577,2.899170507,2.961962849,2.998677796,3.098075852,3.050924194,2.938799165,2.845517933,2.708538531,2.82192186,2.746969129,2.571181921,2.404389306,2.548124817,2.807057556,2.645624161,2.608608234,2.506869364,2.436746173,2.467783241,2.417455618,2.475987127,2.476461984,
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,5.902697717,5.966305398,7.690089397,11.32423151,11.51183139,8.087454893,9.570515678,9.403527431,8.640194117,10.08155157,10.84044759,,,,15.6488184,16.73657379,15.76881181,12.61335924,13.26523888,17.7202464,16.97292732,19.00434836,16.99520087,,16.89641419,15.15188188,13.39031658,14.02429265,12.46980799,11.28415798,12.46537228,10.64478167,9.27846839,8.468077759,11.00093542,14.31103745,11.38193602,10.59439021,11.48921165,9.812648589,8.737112377,8.08155971,7.730601387,7.848367436,8.527052713,7.3534376,9.617199992,8.588372918,7.248760281,7.697721279,9.00399548,10.71358588,13.49622502,9.906483393,10.28867103,
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.91740413,1.84496124,2.05952381,2.149122807,3.142241379,4.115303983,3.525150905,3.654618474,3.75,5.197255575,4.954007884,4.603365385,4.191750279,3.16211878,2.56783587,2.251082251,2.666666667,2.615603427,2.040690885,2.593152064,2.302704668,1.781806815,2.44047619,3.268685988,4.084519494,3.399698124,3.227247902,2.552713115,3.551965121,,4.813324736,4.992301346,4.389363518,4.921118423,3.897835065,1.667984222,1.269314093,0.954304907,2.379660739,4.009786095,4.485675826,2.469344827,2.645454813,1.845761758,4.610379438,3.278491608,3.589037369,4.083189716,5.046705507,5.251571933,,,,,,2.356516582,2.490678797,3.183156169,
Senegal,SEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,3.431134655,2.75527027,2.734414832,2.349510763,2.545884579,2.407952623,2.192862509,2.040041351,1.981188119,2.111784512,2.027696235,2.068508997,1.958107256,1.828571429,2.112064677,1.705759405,1.658685832,1.575028946,1.51536487,1.492587601,1.521945058,1.332625001,1.412401726,1.394137141,1.412115602,1.339173761,1.428776725,1.587345052,1.708592655,1.62008381,1.676611373,1.513505581,1.601388807,1.382214219,1.583354994,1.532067536,1.578459604,2.080792601,1.896634923,
Singapore,SGP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,5.399081007,5.641703123,5.085807944,4.704630993,4.294172251,4.649256993,5.044361048,5.677161694,5.19523729,4.652015519,4.636861356,4.741355163,4.651190175,4.071468568,4.698815405,5.656612915,5.442511559,4.870611505,4.547865263,4.492898256,4.632144473,4.448356673,4.471368646,4.091764934,3.791435128,4.178797884,4.253314039,4.450036477,5.211052961,5.207353988,4.518886294,4.826249999,4.924986287,4.869647648,4.416805051,4.288125843,3.94502523,3.621781472,3.87778862,3.917611789,3.429849321,3.23735248,3.171854345,3.089372195,3.114213504,3.161291959,3.328280587,3.321161651,
Solomon Islands,SLB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.726554268,0.71421371,0.763131814,0.780771017,0.722648365,0.692630775,0.796946565,0.804869186,0.872657987,0.93498452,0.898737808,0.953063519,1.042461226,1.213897028,1.030207788,1.09209454,1.088417092,0.999882367,1.107656432,1.445261791,1.416189444,1.090682456,1.028729812,0.912254992,0.733104238,1.474391481,0.694642221,0.8541029,1.542900151,1.906775354,2.971779812,3.920979715,3.035498185,2.9056912,2.873765975,1.974345844,1.116234593,,,3.665962825,2.742963801,2.164962296,2.054279959,1.585154048,1.426975522,1.486514491,1.347090999,0.943767272,1.076065296,0.972150455,0.86578646,0.782746605,0.643958048,0.973262106,0.930689008,0.820715235,0.723329849,
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,0.738683897,0.709079836,0.694253983,0.655571183,0.715461501,0.629834058,0.718020405,0.881572825,0.864970612,0.801397477,0.830737938,0.881847196,0.971842226,1.118526013,1.577653624,1.736336488,2.279546416,2.776336531,3.551449894,6.443282437,6.589716115,4.329956718,4.469163951,4.271323885,4.87234585,3.413665987,2.732577455,2.253576782,1.67872879,1.352221179,1.175058328,1.074409153,1.007766206,0.922942908,0.92054924,0.840331038,1.090670039,1.13023873,0.841381285,0.810214431,0.777475143,0.766007138,0.823680179,0.807243707,0.919121527,0.938448583,0.9537992,0.941898696,0.9753222,0.931579242,0.951929889,0.922101986,0.900517694,
San Marino,SMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.23082542,0.254470426,0.29015544,0.330487805,0.296955773,0.353645267,0.387944359,0.407226563,0.41958042,0.496014172,0.483050847,0.453608247,0.505494505,0.727149168,0.516201117,0.51751279,0.460755814,0.994988388,0.974661036,0.549735206,0.607709751,0.288266621,0.239324529,0.143127627,0.050709707,28.94824154,16.95621133,17.4357168,1.529992136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.511285895,3.786504467,3.511897979,4.005947435,5.153943225,4.027571198,4.209954106,3.447908471,2.973161564,2.397915416,2.303524901,2.411469982,2.256683381,2.286168443,2.2106734,2.124010495,2.095174653,2.020687512,2.065939698,1.948723254,1.881435508,1.82850057,
Sub-Saharan Africa (excluding high income),SSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.812275234,2.064752127,1.771450501,3.006006139,3.129342375,3.408582039,2.800358099,2.463142971,2.70446471,2.757068923,2.798829889,3.976047128,3.847542978,3.991785413,3.628567671,3.302826884,3.070420415,3.037834024,2.860300731,3.002167056,2.914560626,2.632089822,2.800457643,3.518673638,3.887399785,3.939872217,3.654723841,2.85283256,2.400555257,2.677266522,2.236929853,1.843793621,1.529665333,1.535831038,1.604483626,1.970371659,1.770968317,1.789721609,1.893741966,1.555156714,1.533604384,1.430053807,1.395354755,1.3870885,1.52761062,1.670990737,1.289895377,1.290349921,1.266536328,1.366759776,1.365125134,1.27801825,1.257930908,1.266407028,
South Sudan,SSD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.761289033,4.968462633,4.140632543,5.905256652,9.508743547,7.17097104,8.103424987,8.748453861,3.808932534,2.037349416,
Sub-Saharan Africa,SSF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.812275234,2.064752127,1.771450501,3.006006139,3.129342375,3.408582039,2.800358099,2.463142971,2.70446471,2.757068923,2.798829889,3.976047128,3.847542978,3.991785413,3.628567671,3.302826884,3.070420415,3.037834024,2.860300731,3.002167056,2.914560626,2.633245384,2.802011988,3.51956653,3.887776298,3.940232109,3.655176574,2.854736922,2.403804301,2.67739612,2.237274374,1.844487229,1.530490127,1.536589399,1.604719661,1.970027466,1.770799529,1.789725011,1.89333162,1.555420715,1.534093365,1.430268019,1.395375821,1.387172661,1.527296555,1.670482689,1.289465588,1.290023467,1.266304924,1.366500308,1.36584015,1.278060166,1.258207298,1.266680316,
Small states,SST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,4.524242291,,,,,,,,,,4.723523925,,2.497192299,2.346576711,2.207750983,,,,,,1.856862859,2.15429957,2.058640824,1.829377496,1.683239811,1.607924289,1.654347588,1.708348852,1.934147935,1.666282197,,,,,,,,
Sao Tome and Principe,STP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996360321,1.939519014,3.154558108,2.973828668,2.283116245,1.744336533,1.57382655,1.655584075,1.843344837,1.772937598,1.837996841,1.64944524,1.682004516,1.599831897,1.485660465,1.468695942,1.518202024,1.271136905,1.084567908,1.092106787,0.982878857,0.988332044,1.126793511,1.117628681,1.18865857,
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.247233332,1.81730135,1.654074662,1.573034776,1.536362812,1.401368318,1.361182469,1.211302468,1.093166275,1.300482474,1.387618576,1.403798337,1.430651945,1.414704328,1.538026104,1.439666274,1.491916329,1.590048053,1.608054902,1.297853688,1.17252175,1.053163405,0.97424215,0.930503005,1.00491008,0.998213669,
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.77697094,3.720613331,3.863444293,3.967277242,3.866197738,3.912630749,3.858013271,3.61145185,3.476546878,3.459280733,3.358668261,3.410036785,3.40796435,3.278587306,3.215397049,3.081603138,3.003112902,3.101082115,3.147775488,3.123357423,2.923451596,2.948237147,2.853754784,2.737822618,2.671961323,2.6730084,2.586568256,2.653290515,2.585286749,2.508833922,2.568980315,2.45430639,2.444193072,2.386834348,2.279938524,2.169931226,2.153181248,1.967353403,1.923634524,1.900972986,1.843504212,1.720611913,1.649923965,1.602385258,1.444753602,1.418472892,1.327812987,1.309138798,1.172216664,1.178375975,1.205200918,1.123181599,1.147986322,1.12809089,1.142439114,1.081893206,1.055429157,1.025253898,
Eswatini,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,1.782319392,2.433096206,2.458416977,2.423538888,2.166101018,2.199561002,2.255866115,2.030801751,1.841121495,1.634512326,1.42929208,1.260090256,1.252872306,1.275974578,1.384516594,1.632711543,1.748046765,1.81808982,1.693339262,1.652577731,1.49483917,1.647208951,1.684505913,1.435205791,1.290036453,1.303786516,1.470954079,1.545861396,1.914187276,1.840266459,1.840246909,2.056966645,2.12321348,2.254164762,2.149798229,1.861767508,1.865988262,1.810893137,1.687060477,1.6018079,1.752852965,
Sint Maarten (Dutch part),SXM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,4.290812516,4.674418605,4.541872627,4.280384842,4.27683189,4.026231508,4.424018989,4.727387331,2.759613407,2.443685452,2.281180263,2.09574851,2.024810037,1.732915588,1.782925442,1.670578841,1.791590999,1.674095078,1.741256181,1.897640081,1.602351698,1.413430963,1.468284619,1.150193065,1.020878492,0.737915834,0.855504063,0.936678164,1.046389359,2.290839111,1.32761888,1.554967621,1.565581735,
Syrian Arab Republic,SYR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,10.51774666,9.544917258,13.46998536,,8.642972536,8.877952756,7.747176541,8.213961922,12.16487936,10.82616931,11.22058824,8.436291027,10.7715648,15.06946557,12.66014516,15.9489246,14.72598584,14.50412764,14.70560993,15.92856776,17.24985372,14.54611794,15.5593999,14.63890519,17.68601842,16.55512166,14.44968129,11.21820972,7.853929383,7.972540834,6.868086819,10.42578732,8.990662756,7.238099842,7.36414273,6.949691317,6.041916055,5.882755318,5.808381112,5.810580496,5.453656421,5.480550468,5.412501223,6.248324272,5.541838676,5.026419904,4.394446823,4.100543653,3.552339806,4.027707759,4.056141736,,,,,,,,
Turks and Caicos Islands,TCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,4.72887768,4.357569721,3.663003663,4.570037858,2.945381756,5.253623188,3.935286401,1.975073933,,1.877133106,2.679217958,1.877575943,1.385617293,1.544636342,1.075865129,0.92295735,1.365223833,1.541425819,1.532322426,1.725258067,1.496290708,1.144792694,0.834878348,3.004457729,4.504613304,5.906335613,7.985078043,5.778156673,5.015515498,,5.609828532,2.81837464,2.02944821,3.225177374,2.151362715,
East Asia & Pacific (IDA & IBRD countries),TEA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.394058829,2.369908944,2.299477369,2.346708058,2.003041787,1.889916792,1.82860369,1.768344442,1.742840742,1.667685809,1.790718635,1.720740294,1.877119269,1.95328999,1.937096508,1.875360538,1.810290985,1.801218272,1.769696295,1.740833386,1.90667423,1.727992142,1.677685603,1.706523081,1.76643891,1.798798222,1.837965467,1.822017587,1.795112278,
Europe & Central Asia (IDA & IBRD countries),TEC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.672784405,3.589228558,3.691572611,,,,,,4.206190809,3.692377512,3.90127443,3.499463787,3.499277187,3.729500736,2.893855651,3.038902349,3.024423652,3.032520981,3.182390712,3.004459443,2.724235709,2.690932394,2.691506899,2.648040145,2.575414316,2.916294922,2.771843041,2.628968543,2.803337553,2.859257047,2.897491066,3.093090831,3.314068177,2.954973389,
Togo,TGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.265562914,0.546875,0.839955283,2.157112748,1.895385748,1.33747763,1.339739768,1.358863496,1.282235368,1.368395356,1.408312958,1.475643881,1.694915254,1.491954621,1.856586126,2.495231108,3.072274882,2.714285714,2.24906015,2.194630872,2.37248062,2.259176863,2.096979866,2.185149777,2.507983442,2.845058856,3.50349087,3.124908692,3.094068582,3.122485876,2.85935085,2.931228861,4.030655691,2.58431085,2.003642987,,,,,,,,1.365686482,1.406071692,1.457429298,,,1.722186244,1.638015655,1.658809108,1.571099753,1.614886227,1.732708271,1.815650237,1.748239637,1.92517368,1.93526088,
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.465264913,2.097676785,2.628546794,2.616039953,2.430025445,2.325919336,2.165367923,2.426816881,2.754560247,2.991366571,3.065298507,3.560976405,3.474247413,2.882243033,2.655438559,2.795232757,3.131420986,3.48177335,3.923714233,4.380919406,4.244454944,4.063162519,4.120369215,3.953358835,4.064438754,4.189115002,3.795328216,3.361386558,2.93350109,2.684667123,2.594250189,2.645024814,2.657422878,2.524824499,2.502383353,2.290837058,2.164386993,2.163673956,1.886505852,1.67728398,1.532699843,1.492863056,1.428939996,1.323481864,1.154652348,1.123707581,1.1783753,1.425524981,1.639327463,1.820041716,1.556066654,1.594962866,1.382342374,1.405444255,1.417140075,1.448287847,1.444400722,1.42258386,
Tajikistan,TJK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000365714,0.003476857,0.001719802,1.098613251,1.289141005,1.695094937,1.713031604,1.39204461,0.598174533,0.580783882,1.048836933,1.118791495,1.131336328,,,,1.016552869,0.95450469,0.952762566,1.093741167,0.999087465,,1.128345459,1.219202333,,,
Turkmenistan,TKM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.797647059,2.315846154,2.041744359,3.962270214,3.11402735,2.901874751,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.145111679,1.832673471,2.214146086,1.99196523,1.702888939,1.94725146,1.906747268,2.055448534,1.854081174,1.867806447,2.087743366,2.214064728,2.143066932,2.07217808,1.931154477,1.940741709,2.126215755,2.209013838,2.090797844,1.965048115,1.612152572,1.66407965,1.835601122,1.913888794,1.669743197,1.633161644,1.622822162,1.792824735,1.821506816,2.052563881,1.745386303,1.559131474,1.333038204,1.439914442,1.512334572,1.615172942,1.535261409,1.394411958,1.429626602,1.359216929,1.308860561,1.345469022,1.266705243,1.162052867,1.148735469,1.229683772,1.227979393,1.253560833,1.296397984,1.375532215,1.353278077,1.276617873,1.291686721,1.308426988,1.268933311,1.254391693,1.212452263,1.221796249,
Timor-Leste,TLS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444864865,0.605915693,0.816477468,0.526513802,1.073918163,0.617430978,0.343713377,0.490351006,0.561655735,0.709556886,1.153501724,0.939024185,0.906903989,
Middle East & North Africa (IDA & IBRD countries),TMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.015597822,4.055952261,4.478359255,3.616997176,4.321062844,5.444056795,5.465955018,5.732238721,6.89847912,7.795307977,8.125309156,7.106466885,5.900810617,5.514925974,8.682100381,10.29800746,10.00971725,9.118413409,8.783858311,5.784175294,5.544309638,7.514578219,7.047527935,6.598322999,6.247549421,6.210595634,5.669015699,5.103013249,4.859678563,3.936194304,,3.828158062,3.919427314,3.309288481,3.536985754,3.325643957,3.257421726,3.441557998,3.47623291,3.210693219,2.707544684,2.923949919,2.903706265,2.816836975,2.626741032,2.503559284,2.91034171,2.746253423,2.704724124,3.134441197,2.91674135,2.779566237,2.805577604,3.021060442,3.210253443,3.346132393,3.154290362,3.303643446,
Tonga,TON,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.181691536,2.230837769,2.776495859,3.920903376,3.760566946,3.974487835,3.865881292,3.423518537,3.416102788,3.37349268,3.441789968,3.958566366,3.954092999,3.042103283,3.025849251,3.240915542,3.43865175,3.188811325,3.17139012,3.232396717,3.141106818,3.221511113,3.471049966,3.477164643,3.558312381,3.705422116,4.137164601,4.237999144,3.818157368,3.628924232,3.373676699,3.283718038,3.179622024,3.27295431,3.051730266,3.046366577,2.899170507,2.961962849,2.998677796,3.098075852,3.050924194,2.938799165,2.845517933,2.708538531,2.82192186,2.746969129,2.571181921,2.404389306,2.548124817,2.807057556,2.645624161,2.608608234,2.506869364,2.436746173,2.467783241,2.417455618,2.475987127,2.476461984,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.812275234,2.064752127,1.771450501,3.006006139,3.129342375,3.408582039,2.800358099,2.463142971,2.70446471,2.757068923,2.798829889,3.976047128,3.847542978,3.991785413,3.628567671,3.302826884,3.070420415,3.037834024,2.860300731,3.002167056,2.914560626,2.633245384,2.802011988,3.51956653,3.887776298,3.940232109,3.655176574,2.854736922,2.403804301,2.67739612,2.237274374,1.844487229,1.530490127,1.536589399,1.604719661,1.970027466,1.770799529,1.789725011,1.89333162,1.555420715,1.534093365,1.430268019,1.395375821,1.387172661,1.527296555,1.670482689,1.289465588,1.290023467,1.266304924,1.366500308,1.36584015,1.278060166,1.258207298,1.266680316,
Trinidad and Tobago,TTO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,0.670378179,0.675372177,0.754395571,0.961321287,0.841940908,0.683449029,0.420373506,0.438199279,0.504474181,0.489525807,0.514059137,0.591401257,0.592171641,0.513444458,,,,,,,,,,,,0.49477359,0.489219432,,,,,,,0.158025342,0.216379463,0.29840942,0.57144138,0.611628692,0.629101948,0.596778827,0.535649778,0.722411452,0.695208768,0.620516083,0.68656079,0.774751222,0.6731392,0.779814516,0.924594139,0.891169421,
Tunisia,TUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.004787552,2.215909091,1.729605074,1.50801131,1.744186047,1.287718624,1.31747484,1.421052632,1.442684648,1.314235086,1.561672843,1.475261008,1.414519906,1.398419178,1.311538959,1.739979327,1.862390067,2.381495506,2.488022867,2.238193018,2.22002542,2.715040846,4.040046624,4.592367813,3.022269353,2.567573344,2.293167979,2.004903364,2.306999515,2.316996872,2.012814705,2.001862197,1.869267979,1.890485511,1.900239032,1.901852004,2.029245471,1.895378549,1.846565725,1.716548582,1.753271992,1.724076375,1.677471803,1.657912275,1.585288704,1.451601347,1.446367689,1.261006479,1.290573548,1.294956699,1.296649898,1.561274077,1.512343222,1.641778929,1.908775839,2.269650658,2.345882747,2.070079404,
Turkey,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.597093815,3.531043159,3.637992483,3.32858525,2.932208636,3.148726521,3.527705694,3.754364248,3.8705665,3.921417254,4.051359337,3.901649735,4.139696943,4.103672231,3.184500909,3.889017374,3.66109467,3.603457075,3.795926881,3.296047173,2.697983717,2.409370506,2.418669281,2.266971314,2.240844875,2.536591328,2.324125698,2.078543277,2.05476032,1.963253121,1.902457774,1.847938806,2.081915723,2.178139952,
Tuvalu,TUV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,1.423124064,1.473202946,1.734977633,2.299978199,3.097615651,3.432688865,4.1746165,5.355133175,5.360054705,4.688971702,5.476652349,10.10911126,8.502604526,4.520632509,5.584293919,5.497602015,5.414319489,5.247564175,5.387076364,5.744620631,3.151878987,2.447544162,2.382635479,2.04648408,2.181778011,2.106039259,1.379278371,1.294114065,1.627214037,1.555350299,1.54354454,1.601971547,1.48766266,1.487264012,1.451604644,1.302598457,1.074306968,0.994614573,0.8239413,0.792124011,0.773035719,0.708331843,0.768094083,0.908923798,0.916153061,0.926954971,1.000099681,1.052520912,1.133236064,1.142135254,1.13727681,
Uganda,UGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,0.11328976,0.369318182,0.651162791,1.132939439,1.437235543,1.623481781,1.794080605,1.824581006,1.973029046,3.468663594,4.062171629,3.495778972,3.624841572,2.822934974,3.185284026,2.036068025,1.966649908,1.687200174,2.217225096,1.888036275,1.97598463,2.218538462,2.626699029,2.661729141,2.905917938,2.586000295,2.459881965,2.729977858,2.968526221,2.507998476,1.659177721,1.931366756,2.015782348,2.101510533,2.210910902,2.11670724,2.442355813,2.655734032,2.48144019,2.321646401,2.343460043,2.405746008,2.539649879,2.407491186,2.202439977,2.048498279,1.466627521,1.540725386,3.073676047,2.939530088,1.730946107,1.655479414,1.642527742,1.915251901,2.060873199,1.675065968,
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46535782,2.500477666,2.828506651,3.287577129,4.124671986,3.355004727,2.98216832,3.636149821,2.863999216,2.774899252,2.848390089,2.597120363,2.792489331,2.669242396,2.753938858,2.557550875,2.840317536,2.742030822,2.258323327,2.353437002,2.392918909,3.0211448,3.973258827,3.67198141,3.412974586,
